Year,Month,Region,Org Code,Org Name,A0,A1,A2,A3,A4,A114,A5,A6,A111,A112,A113,A7,A8,A9,A10,A11,A12,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A17,A18,A19,A20,A21,A22,A23,A53,A54,A55,A56,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A74,A82,A83,A84,A78,A94,A95,A96,A115,A116,A117,A118,A75,A85,A86,A87,A79,A97,A98,A99,A119,A120,A121,A122,A76,A88,A89,A90,A80,A100,A101,A102,A77,A91,A92,A93,A81,A103,A104,A105,A49,A50,A51,A52,A13,A14,A15,A16,A106,A107,A108,A109,A110,A57,A58,A59,A60,A61,A62,A63,A64,A65,A66,A67,A68,A69,A70,A71,A72,A73
2020,1,Y59,R1F,ISLE OF WIGHT NHS TRUST,2735,1393,11453,8,1,2,31,176,13,0,6,2037,133,85,965,579,45,93437,703,1224,78820,927,1656,1593801,1652,3660,3004330,5189,13383,216555,4812,11890,177,2,25,28,6,144,7,1228,44,588,1860,191,168,121,110,1105,1008,700,606,54,47,4,4259,1065,1506,0,0,.,.,129,89178,691,1180,103,175260,1702,3397,1,379,379,379,861,1418162,1647,3701,112,613002,5473,11825,2,1081,541,944,11,55005,5000,9610,13,15772,1213,3685,14,3884,277,462,101,4002,40,79,0,0,.,.,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,1,Y56,RRU,LONDON AMBULANCE SERVICE NHS TRUST,165849,131743,564794,4,0,1,31,101,517,0,1354,109881,9473,6947,63265,22214,2110,3700653,391,647,4469032,643,1097,69180606,1094,2220,71580732,3222,7737,9689889,4592,10713,8025,219,939,2808,179,6688,0,65816,6665,29375,101856,24921,19079,17981,13996,94427,71447,34664,24864,2747,2229,58,26671,460,689,29,19365,668,943,9386,3654617,389,644,4360,4631297,1062,2070,1149,1102158,959,2139,57756,63447151,1099,2232,1664,9429504,5667,10661,325,1504963,4631,10215,1316,11791977,8960,16043,91,837407,9202,20981,634,186725,295,474,4603,312798,68,136,138,265321,1923,4256,128,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,1,Y63,RX6,NORTH EAST AMBULANCE SERVICE NHS FOUNDATION TRUST,46303,30861,93221,3,1,5,12,30,220,2279,15,36430,2717,1801,20558,7566,447,1047936,386,654,807181,448,769,32479897,1580,3222,29517024,3901,9244,1613784,3610,8252,2080,31,277,2259,98,1674,0,21161,3764,9425,34350,5175,4165,3304,2694,26020,22076,11484,7956,697,455,83,37507,452,692,67,25373,379,783,2567,985056,384,650,3161,5180000,1639,3229,604,916780,1518,3088,16793,26383117,1571,3223,1337,7551571,5648,10858,533,3370648,6324,14138,979,7585261,7748,15719,171,1363778,7975,18310,84,34910,416,698,1576,41488,26,54,0,0,.,.,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,1,Y62,RX7,NORTH WEST AMBULANCE SERVICE NHS TRUST,125079,103307,471336,5,1,1,19,87,268,14751,944,98655,9803,6918,52929,13560,5222,4182286,427,720,4085401,591,1015,75758588,1431,3053,69361347,5115,11742,25522762,4888,11022,8170,420,5285,1078,562,1903,581,58330,5543,26612,90485,20470,16930,14252,11986,67261,56077,19493,14514,6899,5637,151,73467,487,918,51,28532,559,989,9601,4080287,425,717,5205,8291757,1593,3344,2041,3276201,1605,3451,45683,64190630,1405,3001,3763,24025603,6385,15193,1871,8955456,4786,11353,1520,11802967,7765,16310,873,8505769,9743,21868,188,61445,327,600,4855,149774,31,56,86,131430,1528,3033,72,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,1,Y59,RYE,SOUTH CENTRAL AMBULANCE SERVICE NHS FOUNDATION TRUST,68460,39955,175435,4,3,4,5,45,319,7,145,51845,3200,1997,25118,15927,956,1325760,414,758,1051664,527,988,23149488,922,1826,42332164,2658,6079,3448705,3607,8442,3460,40,134,233,375,2911,336,27774,3417,17194,48385,5788,4496,3583,2822,32912,26856,22950,17560,1424,1070,34,18506,544,919,44,19138,435,735,3122,1288116,413,757,2935,2835794,966,1844,535,420500,786,1668,21648,19893194,919,1827,2679,9493417,3544,7742,796,2258629,2837,6185,303,2289985,7558,16204,62,408233,6584,15012,221,69565,315,551,2300,76824,33,65,75,128712,1716,3325,71,7,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,1,Y59,RYD,SOUTH EAST COAST AMBULANCE SERVICE NHS FOUNDATION TRUST,85405,65125,99988,2,1,1,1,17,306,65,0,65326,4334,2857,33715,20337,489,1976151,456,839,1601428,561,1032,36527823,1083,2047,91240629,4486,10192,2660897,5442,12718,3629,123,619,1228,334,2553,1106,40335,769,20593,61697,9064,6763,5865,4447,45077,35769,35594,21286,850,506,167,105010,629,1085,99,53141,537,1076,4068,1818000,447,824,3259,3475337,1066,1988,983,1003828,1021,2149,29473,32048658,1087,2052,1414,9357897,6618,14028,622,4249927,6833,15118,1040,9517867,9152,20660,145,1335830,9213,19827,457,128768,282,484,2892,128476,44,55,122,126429,1036,2015,119,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,1,Y58,RYF,SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,107254,81644,351387,4,2,3,11,56,217,64,6071,77259,5249,3290,42101,15236,720,2159817,411,745,1916612,583,1077,65500356,1556,3222,56992329,3741,8779,3774298,5242,12629,4132,271,1019,2579,504,2338,7,41317,3678,28132,73127,11604,8881,7228,5573,56091,47219,22277,16470,1034,775,41,27329,667,1131,60,30066,501,1209,5148,2102422,408,738,2716,4466171,1644,3264,960,1443056,1503,3106,38425,59591129,1551,3219,2181,8861330,4063,8510,395,1265607,3204,7731,1143,7982434,6984,15626,56,266816,4765,13309,489,176097,360,613,2927,97645,33,56,165,255064,1546,3354,153,34,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,1,Y60,RYA,WEST MIDLANDS AMBULANCE SERVICE UNIVERSITY NHS FOUNDATION TRUST,112093,81677,210892,3,1,3,12,35,345,0,67,93572,5909,3646,46335,30444,1539,2475927,419,723,1744636,479,850,34716266,749,1365,59878956,1967,4304,4487476,2916,6898,3070,36,21,0,263,2750,2566,52397,6005,32100,90502,11256,8224,6776,5058,58612,48544,55952,31690,3989,1609,116,60092,518,971,71,26906,379,774,5722,2388929,417,721,5997,4520973,754,1372,1071,781498,730,1462,39267,29413795,749,1360,3456,11601287,3357,7911,623,1930076,3098,7386,1365,7922980,5804,13701,289,1502541,5199,13275,221,64106,290,533,3652,90884,25,48,125,87956,704,1310,116,475,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,1,Y63,RX8,YORKSHIRE AMBULANCE SERVICE NHS TRUST,94619,48994,159964,3,1,1,7,76,351,318,3039,71680,5593,3865,39678,11277,646,2315465,414,714,1901216,492,894,42611400,1074,2193,26041131,2309,5485,2182224,3378,8119,4703,397,1053,5294,658,2595,2004,42269,6632,18076,66977,11019,8753,6831,5535,52503,43677,17194,12428,1116,839,216,103173,478,870,46,17202,374,775,5331,2195090,412,709,4361,4717644,1082,2190,865,756527,875,2073,34452,37137229,1078,2196,2412,7776446,3224,6941,1441,3590718,2492,5110,1745,8867853,5082,11585,1126,3802563,3377,7887,191,62012,325,510,3589,122625,34,58,57,52440,920,2068,48,20,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,2,Eng,Eng,England,963991,699262,3793338,5,1,10,31,84,3110,16691,17813,695729,56624,38146,373855,147581,11246,24795994,438,772,24125205,632,1173,496166919,1327,2706,595450505,4035,9424,66577083,5920,13767,49090,2862,12709,14525,6482,27037,6973,397673,38524,210442,646639,119862,91771,79965,62305,511205,405952,243712,158520,17775,12086,694,365343,526,888,453,217733,481,901,55477,24212918,436,769,30184,38042438,1260,2468,9039,11786466,1304,2747,334632,446338015,1334,2727,17557,92452214,5266,11790,6790,31147526,4587,10551,12721,97713364,7681,16616,2981,21134335,7090,16306,3112,970849,312,526,34339,1375012,40,74,924,1499620,1623,3269,831,502,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,2,North East and Yorkshire,Y63,North East and Yorkshire,132984,75277,216429,3,1,4,7,38,515,2298,2866,100507,7748,5386,54790,18483,1065,3214709,415,717,2713754,504,905,66662216,1217,2462,55822199,3020,7229,4123814,3872,8373,6717,467,1433,6307,718,4099,1884,58303,9517,25970,93790,15218,12034,10281,8257,71811,59608,28062,19563,1771,1252,212,99253,468,786,107,44831,419,823,7429,3070625,413,712,6303,7763105,1232,2423,1381,1514999,1097,2323,47106,57384112,1218,2468,3277,13633893,4160,8607,1848,6195921,3353,7005,2446,15221695,6223,13455,1227,5066799,4129,9549,254,92186,363,550,4720,149224,32,56,57,60365,1059,2518,50,23,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,2,North West,Y62,North West,117409,98259,531953,5,1,2,36,96,212,12211,794,89281,8879,6282,47867,12456,4360,3858135,435,738,3754433,598,1042,70109543,1465,3111,71648416,5752,12966,22558264,5174,11826,7867,351,4934,907,602,1980,450,52513,4868,24033,81414,18370,15134,12757,10672,60892,50720,17898,13270,5721,4701,120,58938,491,786,49,23666,483,867,8710,3775531,433,736,4303,6676165,1552,3116,1863,3111493,1670,3352,41701,60321885,1447,3096,3331,24697585,7414,18810,1732,9512203,5492,13468,1192,9355240,7848,17033,803,8399592,10460,23833,166,55145,332,542,4292,138355,32,60,74,102067,1379,3005,59,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,2,Midlands,Y60,Midlands,190885,143130,613073,4,1,6,23,58,692,2055,968,149675,12061,7845,77195,40357,1525,5357958,444,794,5596962,713,1479,88448997,1146,2248,123040831,3049,7020,5823716,3819,9205,8771,1269,513,4,3417,3572,2416,86142,8356,46406,140904,22211,16785,14446,11085,100067,81201,71842,42129,3795,1526,95,46167,486,784,87,38801,446,732,11879,5272990,444,794,5759,4993860,867,1583,1620,1743288,1076,2347,69816,81711849,1170,2299,3299,13759012,4171,9424,1018,4470210,4391,10272,3530,22688944,6427,13901,402,2602838,6475,16136,494,144676,293,505,7050,233944,33,62,141,144068,1022,1904,128,437,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,2,East of England,Y61,East of England,101579,67169,453064,7,1,13,40,98,458,8,4634,70818,6808,4426,41196,10028,558,3371765,495,909,3066989,693,1241,68636375,1666,3434,49360473,4922,12215,4071687,7297,17796,5134,82,3264,963,61,1727,882,39591,2626,23467,65684,15586,10826,9970,7067,62916,45611,20011,11405,950,590,24,12925,539,1092,0,0,.,.,6784,3358840,495,906,2309,3967234,1718,3419,703,1160484,1651,3443,38184,63508657,1663,3437,457,2379658,5207,12075,153,875663,5723,11904,1696,14683844,8658,20515,146,1050230,7193,19331,493,138260,280,466,6163,237447,39,70,136,262222,1928,3868,111,8,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,2,London,Y56,London,168286,134619,1238159,9,0,29,70,151,436,0,2919,102046,9158,6684,58526,17527,1788,3730130,407,675,4700717,703,1214,77413738,1323,2756,81311647,4639,11124,19203231,10740,25302,8479,174,685,2256,426,7194,0,59623,6026,27918,93567,23953,18465,17229,13537,90140,66572,28726,19857,2578,1888,52,30111,579,993,14,9219,659,1432,9092,3690800,406,672,3891,5105832,1312,2676,1005,1266669,1260,2781,53630,71041237,1325,2761,1560,11028369,7069,13787,320,2258922,7059,16399,1571,16472146,10485,20736,150,2061862,13746,27677,658,206099,313,529,4480,324242,72,154,176,401053,2279,4590,165,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,2,South East,Y59,South East,152563,104678,428331,4,2,3,10,70,581,71,106,112032,7009,4465,55830,34165,1311,3195981,456,842,2522543,565,1052,63123714,1131,2203,154514366,4523,10346,7086181,5405,12569,8255,232,865,1421,799,6359,1337,63424,3967,36386,103777,13711,10322,8607,6583,73986,59145,55907,36568,2072,1455,146,94662,648,1128,143,75590,529,995,6720,3025729,450,833,5433,5927917,1091,2068,1530,1571071,1027,2193,48867,55624726,1138,2225,3682,18856335,5121,10795,1368,6405019,4682,10591,1260,12002035,9525,19889,201,1702680,8471,18658,624,182831,293,498,4897,201833,41,65,200,317749,1589,2997,188,6,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,2,South West,Y58,South West,100285,76130,312329,4,2,3,13,49,216,48,5526,71370,4961,3058,38451,14565,639,2067316,417,756,1769807,579,1122,61772336,1607,3345,59752573,4102,9713,3710190,5806,13544,3867,287,1015,2667,459,2106,4,38077,3164,26262,67503,10813,8205,6675,5104,51393,43095,21266,15728,888,674,45,23287,517,847,53,25626,484,976,4863,2018403,415,753,2186,3608325,1651,3268,937,1418462,1514,3211,35328,56745549,1606,3355,1951,8097362,4150,9365,351,1429588,4073,9550,1026,7289460,7105,16235,52,250334,4814,10447,423,151652,359,638,2737,89967,33,56,140,212096,1515,3232,130,28,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,2,Y60,RX9,EAST MIDLANDS AMBULANCE SERVICE NHS TRUST,82507,64570,314384,5,2,4,25,73,375,2055,878,62215,6405,4287,35146,10820,216,2931151,458,831,3874298,904,1991,55381107,1576,3212,49901933,4612,11042,1366977,6329,16923,5710,1234,465,4,3189,822,49,37413,2766,16326,56505,11468,8992,7808,6202,45956,37087,16297,11505,248,173,0,0,.,.,14,7957,568,932,6391,2923194,457,830,523,921022,1761,3478,697,1062154,1524,3511,33926,53397931,1574,3198,10,62255,6226,12990,409,2249349,5500,12622,2392,14908074,6232,13374,117,866521,7406,17708,289,85721,297,494,3518,141104,40,75,36,60706,1686,3404,31,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,2,Y61,RYC,EAST OF ENGLAND AMBULANCE SERVICE NHS TRUST,101579,67169,453064,7,1,13,40,98,458,8,4634,70818,6808,4426,41196,10028,558,3371765,495,909,3066989,693,1241,68636375,1666,3434,49360473,4922,12215,4071687,7297,17796,5134,82,3264,963,61,1727,882,39591,2626,23467,65684,15586,10826,9970,7067,62916,45611,20011,11405,950,590,24,12925,539,1092,0,0,.,.,6784,3358840,495,906,2309,3967234,1718,3419,703,1160484,1651,3443,38184,63508657,1663,3437,457,2379658,5207,12075,153,875663,5723,11904,1696,14683844,8658,20515,146,1050230,7193,19331,493,138260,280,466,6163,237447,39,70,136,262222,1928,3868,111,8,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,2,Y59,R1F,ISLE OF WIGHT NHS TRUST,2562,1348,17237,13,1,19,55,337,15,0,1,1985,125,79,943,561,51,74832,599,1064,68393,866,1475,1594203,1691,3560,2735679,4876,11459,363081,7119,16748,181,2,33,27,4,142,6,1192,30,582,1804,188,164,122,105,1057,968,660,580,64,52,0,0,.,.,0,0,.,.,125,74832,599,1064,105,174326,1660,3151,2,1067,534,904,836,1418810,1697,3648,104,618938,5951,12529,1,942,942,942,6,34858,5810,11808,11,10989,999,2862,12,4021,335,561,100,4055,41,75,0,0,.,.,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,2,Y56,RRU,LONDON AMBULANCE SERVICE NHS TRUST,168286,134619,1238159,9,0,29,70,151,436,0,2919,102046,9158,6684,58526,17527,1788,3730130,407,675,4700717,703,1214,77413738,1323,2756,81311647,4639,11124,19203231,10740,25302,8479,174,685,2256,426,7194,0,59623,6026,27918,93567,23953,18465,17229,13537,90140,66572,28726,19857,2578,1888,52,30111,579,993,14,9219,659,1432,9092,3690800,406,672,3891,5105832,1312,2676,1005,1266669,1260,2781,53630,71041237,1325,2761,1560,11028369,7069,13787,320,2258922,7059,16399,1571,16472146,10485,20736,150,2061862,13746,27677,658,206099,313,529,4480,324242,72,154,176,401053,2279,4590,165,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,2,Y63,RX6,NORTH EAST AMBULANCE SERVICE NHS FOUNDATION TRUST,42572,28161,118444,4,1,10,17,32,205,1953,17,33702,2496,1658,18520,7574,440,951490,381,644,775398,468,782,25700192,1388,2770,26968936,3561,8539,1689752,3840,8416,1906,24,179,1717,101,1602,0,19535,3404,8857,31796,4899,3913,3206,2581,23358,19827,11719,7997,681,436,60,27306,455,786,60,24787,413,742,2376,899397,379,637,2592,3646412,1407,2727,546,706946,1295,2709,15382,21346834,1388,2776,1239,6218074,5019,9957,454,2280522,5023,10328,882,6449528,7312,14913,157,1066390,6792,15257,74,27992,378,561,1418,39141,28,54,0,0,.,.,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,2,Y62,RX7,NORTH WEST AMBULANCE SERVICE NHS TRUST,117409,98259,531953,5,1,2,36,96,212,12211,794,89281,8879,6282,47867,12456,4360,3858135,435,738,3754433,598,1042,70109543,1465,3111,71648416,5752,12966,22558264,5174,11826,7867,351,4934,907,602,1980,450,52513,4868,24033,81414,18370,15134,12757,10672,60892,50720,17898,13270,5721,4701,120,58938,491,786,49,23666,483,867,8710,3775531,433,736,4303,6676165,1552,3116,1863,3111493,1670,3352,41701,60321885,1447,3096,3331,24697585,7414,18810,1732,9512203,5492,13468,1192,9355240,7848,17033,803,8399592,10460,23833,166,55145,332,542,4292,138355,32,60,74,102067,1379,3005,59,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,2,Y59,RYE,SOUTH CENTRAL AMBULANCE SERVICE NHS FOUNDATION TRUST,66923,39710,258186,7,3,5,21,94,274,3,105,48986,2871,1783,23443,14869,889,1262671,440,793,984356,552,1019,25265725,1078,2173,49317748,3317,7891,3975386,4472,10400,4116,56,158,249,484,3418,327,25169,3272,16429,44870,5239,4024,3239,2516,30714,24870,21891,16401,1384,1018,27,17469,647,1081,49,22134,452,909,2795,1223068,438,788,2474,2595780,1049,2041,556,499357,898,2049,20413,22170588,1086,2207,2294,8946600,3900,8364,805,2470618,3069,7294,285,2361311,8285,17507,54,386999,7167,15792,208,63734,306,490,2106,75623,36,72,88,185497,2108,3704,83,3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,2,Y59,RYD,SOUTH EAST COAST AMBULANCE SERVICE NHS FOUNDATION TRUST,83078,63620,152908,2,1,1,2,50,292,68,0,61061,4013,2603,31444,18735,371,1858478,463,870,1469794,565,1062,36263786,1153,2184,102460939,5469,12261,2747714,7406,17192,3958,174,674,1145,311,2799,1004,37063,665,19375,57103,8284,6134,5246,3962,42215,33307,33356,19587,624,385,119,77193,649,1139,94,53456,569,1040,3800,1727829,455,858,2854,3157811,1106,2051,972,1070647,1101,2278,27618,32035328,1160,2195,1284,9290797,7236,14998,562,3933459,6999,15330,969,9605866,9913,20639,136,1304692,9593,21074,404,115076,285,500,2691,122155,45,59,112,132252,1181,2442,105,3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,2,Y58,RYF,SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,100285,76130,312329,4,2,3,13,49,216,48,5526,71370,4961,3058,38451,14565,639,2067316,417,756,1769807,579,1122,61772336,1607,3345,59752573,4102,9713,3710190,5806,13544,3867,287,1015,2667,459,2106,4,38077,3164,26262,67503,10813,8205,6675,5104,51393,43095,21266,15728,888,674,45,23287,517,847,53,25626,484,976,4863,2018403,415,753,2186,3608325,1651,3268,937,1418462,1514,3211,35328,56745549,1606,3355,1951,8097362,4150,9365,351,1429588,4073,9550,1026,7289460,7105,16235,52,250334,4814,10447,423,151652,359,638,2737,89967,33,56,140,212096,1515,3232,130,28,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,2,Y60,RYA,WEST MIDLANDS AMBULANCE SERVICE UNIVERSITY NHS FOUNDATION TRUST,108378,78560,298689,4,1,8,21,45,317,0,90,87460,5656,3558,42049,29537,1309,2426807,429,753,1722664,484,861,33067890,786,1443,73138898,2476,5547,4456739,3405,7932,3061,35,48,0,228,2750,2367,48729,5590,30080,84399,10743,7793,6638,4883,54111,44114,55545,30624,3547,1353,95,46167,486,784,73,30844,423,694,5488,2349796,428,751,5236,4072838,778,1394,923,681134,738,1468,35890,28313918,789,1449,3289,13696757,4164,9413,609,2220861,3647,8694,1138,7780870,6837,15008,285,1736317,6092,15490,205,58955,288,520,3532,92840,26,50,105,83362,794,1390,97,437,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,2,Y63,RX8,YORKSHIRE AMBULANCE SERVICE NHS TRUST,90412,47116,97985,2,1,1,1,42,310,345,2849,66805,5252,3728,36270,10909,625,2263219,431,752,1938356,520,960,40962024,1129,2304,28853263,2645,6320,2434062,3894,8343,4811,443,1254,4590,617,2497,1884,38768,6113,17113,61994,10319,8121,7075,5676,48453,39781,16343,11566,1090,816,152,71947,473,786,47,20044,426,926,5053,2171228,430,748,3711,4116693,1109,2211,835,808053,968,2070,31724,36037278,1136,2319,2038,7415819,3639,7786,1394,3915399,2809,5923,1564,8772167,5609,12633,1070,4000409,3739,8711,180,64194,357,545,3302,110083,33,57,57,60365,1059,2518,50,23,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,Eng,Eng,England,1127674,864510,42446995,49,14,147,204,323,2171,16585,18280,765396,61693,37934,404106,154722,9896,30015070,487,862,26138331,689,1279,778299174,1926,4141,836898421,5409,13187,68776327,6950,16588,81643,7330,20287,16322,11055,42971,9587,369056,34340,280357,683753,129496,99295,79079,61742,542588,433217,246943,165004,15027,10651,711,409446,576,955,397,212537,535,986,60585,29393087,485,859,25742,44555787,1731,3565,7578,13123283,1732,3818,370786,720620104,1943,4186,15079,95332277,6322,14934,5955,35103944,5895,13438,11707,98461920,8411,19318,2715,23781441,8759,21611,3691,1310125,355,637,37583,2581097,69,152,862,1490881,1730,3431,765,2126,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,North East and Yorkshire,Y63,North East and Yorkshire,153614,93384,1177656,13,1,39,65,135,399,2249,2808,110190,8810,5559,57167,19506,1048,4054243,460,774,2979252,536,935,86164761,1507,3082,75225940,3857,9388,4868205,4645,11350,12570,1438,1810,5160,2528,6794,1879,53919,8805,34896,97620,16279,13034,10057,8120,74195,61300,29505,20779,1838,1276,216,106533,493,825,104,44260,426,850,8490,3903450,460,773,5509,7885955,1431,2827,1275,1772407,1390,2909,50383,76506399,1518,3113,2952,13121461,4445,9311,1841,7512915,4081,8770,2290,14030305,6127,13207,1152,5251045,4558,10579,319,121982,382,615,5341,220195,41,79,46,54782,1191,2502,37,24,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,North West,Y62,North West,142039,123743,1504031,12,1,45,74,133,162,12444,609,96525,9855,6412,51929,13151,4095,4629615,470,794,4128600,644,1096,117215289,2257,5130,118959971,9046,21500,27908480,6815,16209,10602,845,6631,731,678,2448,469,49507,4495,31921,85923,20105,16549,12948,10863,68348,54908,18813,13920,5283,4387,110,60257,548,924,44,21601,491,801,9701,4547757,469,791,3661,8558868,2338,5087,1530,3492226,2283,5038,46738,105164195,2250,5138,2891,29865153,10330,27297,1309,11349045,8670,20521,1382,17424594,12608,28221,702,10320934,14702,36320,197,66549,338,595,4839,187551,39,80,72,95469,1326,2643,62,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,Midlands,Y60,Midlands,219342,171132,1693103,10,1,33,56,110,499,1806,941,169287,13006,7787,85007,46796,1564,5915871,455,816,5902472,758,1655,106022737,1247,2464,173922214,3717,8762,6362842,4068,10095,13728,1570,500,6,4922,6736,3867,82490,8361,64708,155559,24025,18299,14418,11168,107961,88911,77226,48561,3277,1576,83,38973,470,736,60,31718,529,942,12863,5845180,454,815,4709,4389423,932,1759,1469,1787145,1217,2746,78829,99846169,1267,2501,2980,12245475,4109,9405,1145,5313486,4641,11428,3140,18330898,5838,12970,388,2413703,6221,16546,601,184265,307,484,7625,305136,40,80,160,181086,1132,2266,150,2079,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,East of England,Y61,East of England,112624,80409,1171060,15,1,52,84,149,250,14,4864,75115,7429,4385,44385,9521,483,3739832,503,903,3083495,703,1248,83640195,1884,3993,56069185,5889,14982,4037134,8358,18943,6369,215,4076,1071,73,2005,732,36843,2309,29594,68746,16896,11848,9923,7037,67252,48547,17967,10643,827,525,23,13584,591,1005,0,0,.,.,7406,3726248,503,903,1876,3535461,1885,3878,557,981941,1763,4087,41952,79122793,1886,3999,332,1764691,5315,14740,132,870751,6597,16903,1457,11319272,7769,18460,129,1138805,8828,23781,570,165217,290,524,7021,330222,47,93,141,259510,1840,3370,114,14,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2020,3,London,Y56,London,213735,173164,34800312,201,65,595,764,1113,369,0,3253,121280,10534,6740,66501,14669,1015,6230769,591,1056,5971654,886,1546,244882891,3682,8431,146903711,10015,26188,14771663,14553,35613,22318,2553,5226,4093,753,13786,0,52459,4177,42326,98962,26757,20458,16914,13306,93823,73564,23162,16713,1316,1058,81,71974,889,1473,28,29295,1046,1677,10425,6129500,588,1051,3454,11562103,3347,7351,865,2600105,3006,6989,62182,230720683,3710,8501,1156,13281776,11489,28259,221,3153242,14268,29915,1423,18377128,12914,32609,123,2644894,21503,52048,897,407617,454,949,4824,1196910,248,633,95,299527,3153,6706,82,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
